time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.021949848731886667,-0.003623989726095171,11.627960841892001,6.240603188055687,6.270844446722647,0.0,0.05934881006658525,-0.10149455821151057,2.6597308761884886,-0.10347414781113734,-0.03853299712602355,0.0,433.28411576199835,433.2957406226062,432.8677366594626,432.54361470756425
1.2600000000000007,0.025823935966445877,-0.01078547663112167,11.794385266486728,6.233921692623179,6.268452863673344,0.0,0.07006463329279439,-0.13796550693927095,2.8871627073529256,-0.1358317295371893,-0.042653972054147914,0.0,482.61267414806514,482.3008600790937,483.39546750014074,480.9403759683449
1.3200000000000007,0.0303774224620513,-0.020231403050453182,11.9729410275713,6.225453711313918,6.266173906997137,0.0,0.08198427213612602,-0.17781348403672959,3.064180484400845,-0.15468199569940513,-0.029980453738674435,0.0,467.9728910232186,468.95770026352676,469.725361634489,468.243552340975
1.3800000000000008,0.035684228506521226,-0.0322282237695401,12.161444771040768,6.215967504172614,6.264160358297662,0.0,0.09511057698864034,-0.22308613026202484,3.21878138986008,-0.1660048025304627,-0.0418985596385522,0.0,463.19154749953856,462.25288224024416,463.8918754160758,462.9791769623308
1.4400000000000008,0.041893277348264084,-0.047392392937851045,12.362635740573962,6.2061559600866865,6.261751169712941,0.0,0.11215483708087218,-0.28358395416818405,3.4867006312494073,-0.15898464926006495,-0.03687359249939598,0.0,497.0320136767693,497.3995061307305,496.75929214787607,497.25138791103
1.5000000000000009,0.04903514607670121,-0.06589548943328971,12.573026346216354,6.196682127322312,6.2590022687496045,0.0,0.12612319264694422,-0.3340592011098472,3.5261090129461365,-0.15580916098849792,-0.07732248415530243,0.0,431.7849144233104,428.3569113454904,429.6080590176582,429.8526659878588
1.560000000000001,0.05707467178174845,-0.08760029606260397,12.785716399939194,6.187605488481198,6.254439900383975,0.0,0.1422857608853762,-0.39027461723020634,3.5633384149118177,-0.1434888972258429,-0.07359094793644295,0.0,429.4923503033459,429.80395275471824,429.1804925432619,430.20243321242265
1.620000000000001,0.06618625563496851,-0.11290206456324677,13.001197911810594,6.1790150293161545,6.25013693999051,0.0,0.1618455905741525,-0.45391840363389274,3.619087073144218,-0.14255319947828773,-0.06820943036618717,0.0,436.2898119736632,436.73484509222203,435.7826571875831,435.84130330467354
1.680000000000001,0.07668543051990337,-0.1426000503353527,13.223884063977732,6.1702193186399,6.246393798247915,0.0,0.18855388263880835,-0.5369375980865968,3.8030370858205282,-0.15622592930216705,-0.05273778119447458,0.0,476.063985013245,477.24379671011593,476.41819985284695,475.3528463403871
1.740000000000001,0.08898804842638913,-0.17784724300818963,13.460714501913975,6.160959223869099,6.2426728662322795,0.0,0.22192276096478458,-0.6390569929368451,4.090127150463219,-0.15080259480602545,-0.09655897587578366,0.0,508.9781556711248,505.8291717263383,506.95578446942477,507.3260486313166
1.8000000000000012,0.10305588021444136,-0.2184263126617347,13.70641341891087,6.152429179846177,6.2369342821300755,0.0,0.24751655045662865,-0.7143435643035139,4.099639747860252,-0.12890884403257863,-0.09387275084752142,0.0,425.27193409641075,425.4937422451813,425.4175517997133,427.2681209051216
